id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote
5821,Aleph.im,ALEPH,aleph-im,57,2020-07-08T00:00:00.000Z,"['mineable', 'cosmos-ecosystem', 'ai-big-data', 'distributed-computing', 'filesharing', 'storage', 'avalanche-ecosystem', 'solana-ecosystem', 'injective-ecosystem', 'bnb-chain', 'ftx-bankruptcy-estate', 'depin']",,247220482.1448135,500000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x27702a26126e0b3702af63ee09ac4d1a084ef628'}",739,45968548.0,8523904.126155356,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.1854290487085943, 'volume_24h': 1627863.79088957, 'volume_change_24h': 19.1184, 'percent_change_1h': 0.12024107, 'percent_change_24h': 4.44166206, 'percent_change_7d': 18.8657693, 'percent_change_30d': 5.91435986, 'percent_change_60d': 11.10263508, 'percent_change_90d': 34.94694483, 'market_cap': 45841858.82539279, 'market_cap_dominance': 0.0013, 'fully_diluted_market_cap': 92714524.35, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
15270,Vita Inu,VINU,vita-inu,89,2021-11-29T06:48:56.000Z,"['dag', 'memes', 'doggone-doggerel', 'dwf-labs-portfolio']",899610000000000.0,899609484931916.5,899609484931916.5,False,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xfEbe8C1eD424DbF688551D4E2267e7A53698F0aa'}",740,899609484675952.6,45575734.85833452,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 5.0661687804182394e-08, 'volume_24h': 7816960.44402328, 'volume_change_24h': -1.8467, 'percent_change_1h': -1.40213945, 'percent_change_24h': 6.37371141, 'percent_change_7d': 64.89131468, 'percent_change_30d': 402.82247719, 'percent_change_60d': 376.74635869, 'percent_change_90d': 409.09679512, 'market_cap': 45575734.87130208, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 45575760.97, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
32941,Fractal Bitcoin,FB,fractal-bitcoin,28,2024-09-12T02:06:20.000Z,['bitcoin-ecosystem'],210000000.0,7353525.19706472,111237525.0,False,,741,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 6.189833339820028, 'volume_24h': 23965851.2079173, 'volume_change_24h': 89.1653, 'percent_change_1h': -0.32670338, 'percent_change_24h': 2.4940752, 'percent_change_7d': 29.27890962, 'percent_change_30d': 23.15475085, 'percent_change_60d': -26.10545066, 'percent_change_90d': -80.74560605, 'market_cap': 45517095.42999785, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 1299865001.36, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
34166,Evan,EVAN,evanthehobo-com,9,2024-11-22T08:27:26.000Z,"['memes', 'pump-fun-ecosystem']",999844983.0,999823336.0,999844983.0,False,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'GFUgXbMeDnLkhZaJS3nYFqunqkFNMRo9ukhyajeXpump'}",742,999844983.0,45655967.55433019,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.0456630461027479, 'volume_24h': 3963003.37840718, 'volume_change_24h': -18.6505, 'percent_change_1h': -1.63566476, 'percent_change_24h': 20.96724649, 'percent_change_7d': -10.93653435, 'percent_change_30d': 825.85008986, 'percent_change_60d': 825.85008986, 'percent_change_90d': 825.85008986, 'market_cap': 45654979.086371206, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 45655967.55, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
29547,Masa,MASA,masa-network,54,2024-02-27T03:00:05.000Z,"['ai-big-data', 'data-provenance', 'privacy', 'zero-knowledge-proofs', 'identity', 'avalanche-ecosystem']",,357230961.0,1588866523.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x944824290CC12F31ae18Ef51216A223Ba4063092'}",743,503804132.0,64207403.12853826,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.1274451697600175, 'volume_24h': 5882841.93539993, 'volume_change_24h': -18.8495, 'percent_change_1h': 0.87772692, 'percent_change_24h': 1.70159934, 'percent_change_7d': 29.6738561, 'percent_change_30d': 99.21188913, 'percent_change_60d': 71.56028066, 'percent_change_90d': 191.48907856, 'market_cap': 45527360.46817919, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 202493363.75, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
4758,dForce,DF,dforce,75,2020-06-22T00:00:00.000Z,"['defi', 'arbitrum-ecosytem', 'optimism-ecosystem']",,999926146.6275177,999926146.6275177,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0'}",744,999926146.6275177,45430127.86248768,24.25397378,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.04543348327845141, 'volume_24h': 4233993.97807895, 'volume_change_24h': 67.8277, 'percent_change_1h': 0.1579942, 'percent_change_24h': 5.14961663, 'percent_change_7d': 12.87641975, 'percent_change_30d': 57.28049915, 'percent_change_60d': 57.57210006, 'percent_change_90d': 52.82466548, 'market_cap': 45430127.86248768, 'market_cap_dominance': 0.0013, 'fully_diluted_market_cap': 45430127.86, 'tvl': 1873100.3948, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
7463,RAMP,RAMP,ramp,66,2020-10-21T00:00:00.000Z,"['defi', 'solana-ecosystem', 'lending-borowing', 'arrington-xrp-capital-portfolio', 'alameda-research-portfolio', 'parafi-capital', 'exnetwork-capital-portfolio', 'injective-ecosystem', 'bnb-chain']",1000000000.0,477838740.4150985,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x33D0568941C0C64ff7e0FB4fbA0B11BD37deEd9f'}",745,131477264.0,12470537.648873609,231.9297167,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.09484938512923123, 'volume_24h': 26446.11858234, 'volume_change_24h': 833.1664, 'percent_change_1h': -0.02230615, 'percent_change_24h': 8.97038525, 'percent_change_7d': 20.40774641, 'percent_change_30d': 41.15356405, 'percent_change_60d': 27.73003726, 'percent_change_90d': 11.86500886, 'market_cap': 45322710.71929842, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 94849385.13, 'tvl': 195415.71199, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
30177,LinqAI,LNQ,linqai,15,2024-03-28T11:54:00.000Z,"['ai-big-data', 'sharing-economy', 'generative-ai']",,233231495.91119024,972686271.3818364,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xD4F4D0a10BcaE123bB6655E8Fe93a30d01eEbD04'}",746,144798723.0,27953645.280194327,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.1930517390004491, 'volume_24h': 756510.2203285, 'volume_change_24h': -33.4955, 'percent_change_1h': -0.70512971, 'percent_change_24h': -8.65941245, 'percent_change_7d': 25.36147153, 'percent_change_30d': 68.35255236, 'percent_change_60d': 46.33861819, 'percent_change_90d': 57.27483833, 'market_cap': 45025745.87533141, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 187778776.19, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
4747,Velas,VLX,velas,90,2019-10-03T00:00:00.000Z,[],,2660326596.048595,2660326596.048595,False,,747,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.016850806640641484, 'volume_24h': 1115095.66654158, 'volume_change_24h': 10.7075, 'percent_change_1h': 0.59146275, 'percent_change_24h': -0.81948506, 'percent_change_7d': -2.83070978, 'percent_change_30d': 118.24103495, 'percent_change_60d': 55.53158001, 'percent_change_90d': 311.34031118, 'market_cap': 44828649.07097082, 'market_cap_dominance': 0.0013, 'fully_diluted_market_cap': 44828649.07, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
8479,VAIOT,VAI,vaiot,36,2021-04-20T00:00:00.000Z,"['services', 'ai-big-data', 'dao-maker']",400000000.0,350960093.0,400000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xD13cfD3133239a3c73a9E535A5c4DadEE36b395c'}",748,350960093.0,44728585.40651474,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.1274463572885899, 'volume_24h': 1629692.96860449, 'volume_change_24h': 0.1474, 'percent_change_1h': -0.18698571, 'percent_change_24h': -0.7103572, 'percent_change_7d': 21.65566078, 'percent_change_30d': 83.10089072, 'percent_change_60d': 66.36564983, 'percent_change_90d': 67.27071022, 'market_cap': 44728585.40651474, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 50978542.92, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
5429,DEAPcoin,DEP,deapcoin,71,2020-04-10T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'metaverse', 'play-to-earn', 'bnb-chain']",,28226332268.32895,29892900001.328953,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1a3496c18d558bd9c6c8f609e1b129f67ab08163'}",749,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.0015792858620819906, 'volume_24h': 1838662.57883772, 'volume_change_24h': 2.0675, 'percent_change_1h': 1.96750005, 'percent_change_24h': 5.36364508, 'percent_change_7d': 4.38022526, 'percent_change_30d': 72.28771332, 'percent_change_60d': 41.59467514, 'percent_change_90d': 40.49041023, 'market_cap': 44577447.489800595, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 47209434.35, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
32644,Eurite,EURI,eurite,21,2024-08-26T07:13:12.000Z,"['medium-of-exchange', 'stablecoin', 'ethereum-ecosystem', 'binance-smart-chain', 'eur-stablecoin']",,42219630.55,42219630.55,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9d1a7a3191102e9f900faa10540837ba84dcbae7'}",750,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.0517554313261104, 'volume_24h': 14199359.53543536, 'volume_change_24h': 5.6035, 'percent_change_1h': 0.11594637, 'percent_change_24h': 0.30756226, 'percent_change_7d': 0.39893563, 'percent_change_30d': -3.3949559, 'percent_change_60d': -4.12253425, 'percent_change_90d': -5.00050272, 'market_cap': 44404725.73954427, 'market_cap_dominance': 0.0013, 'fully_diluted_market_cap': 44404725.74, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
9220,StrikeX,STRX,strikecoin,19,2021-04-14T00:00:00.000Z,"['defi', 'wallet', 'binance-smart-chain', 'bnb-chain', 'real-world-assets']",,871011901.5342814,883204678.7836128,False,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xd6fdde76b8c1c45b33790cc8751d5b88984c44ec'}",751,860842202.0,43663899.50061795,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.05072230357569987, 'volume_24h': 262119.05583848, 'volume_change_24h': -8.8819, 'percent_change_1h': -1.77161847, 'percent_change_24h': 7.29240418, 'percent_change_7d': 2.45009897, 'percent_change_30d': 90.45413623, 'percent_change_60d': 59.61575195, 'percent_change_90d': 60.28015476, 'market_cap': 44179730.087669425, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 44798175.84, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
4275,COMBO,COMBO,combo-network,112,2019-08-21T00:00:00.000Z,"['media', 'collectibles-nfts', 'gaming']",,71051748.0,71051748.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc03fbf20a586fa89c2a5f6f941458e1fbc40c661'}",752,66860636.59,41572859.1415817,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.6217837768508404, 'volume_24h': 11425831.87666465, 'volume_change_24h': 37.106, 'percent_change_1h': 2.10524419, 'percent_change_24h': 8.51100531, 'percent_change_7d': 26.213851, 'percent_change_30d': 73.37865569, 'percent_change_60d': 54.47350881, 'percent_change_90d': 66.85727745, 'market_cap': 44178824.22329415, 'market_cap_dominance': 0.0013, 'fully_diluted_market_cap': 44178824.22, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
29296,NAVI Protocol,NAVX,navi-protocol,32,2024-02-07T12:30:15.000Z,"['lending-borowing', 'sui-ecosystem']",1000000000.0,318050336.83,1000000000.0,False,"{'id': 20947, 'name': 'Sui Network', 'symbol': 'SUI', 'slug': 'sui', 'token_address': '0xa99b8952d4f7d947ea77fe0ecdcc9e5fc0bcab2841d6e2a5aa00c3044e5544b5::navx::NAVX'}",753,74000000.0,10272612.815242235,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.13881909209786802, 'volume_24h': 7987848.1224066, 'volume_change_24h': 61.0339, 'percent_change_1h': 1.89383932, 'percent_change_24h': 11.15422708, 'percent_change_7d': 16.77370938, 'percent_change_30d': 34.18479351, 'percent_change_60d': 0.61394993, 'percent_change_90d': 167.99521161, 'market_cap': 44151459.000161715, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 138819092.1, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
2915,Moss Coin,MOC,moss-coin,3,2018-07-10T00:00:00.000Z,[],500000000.0,422489688.0,500000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xBeE20B9Df360B8442534Ed8059f3e5bAEeB74EaF'}",754,378302188.0,39170385.17993887,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.10354258162508663, 'volume_24h': 20441479.48136869, 'volume_change_24h': 147.8522, 'percent_change_1h': 0.11160414, 'percent_change_24h': -0.92333703, 'percent_change_7d': -13.07973518, 'percent_change_30d': 66.58368182, 'percent_change_60d': 58.46562375, 'percent_change_90d': 99.42137629, 'market_cap': 43745673.00549738, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 51771290.81, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
9386,Kishu Inu,KISHU,kishu-inu,57,2021-04-20T00:00:00.000Z,"['memes', 'doggone-doggerel']",,9.313609712113394e+16,9.670293841273085e+16,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D'}",755,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 4.70315536811623e-10, 'volume_24h': 2073883.25080263, 'volume_change_24h': 9.163, 'percent_change_1h': 0.92073993, 'percent_change_24h': 3.64564242, 'percent_change_7d': 19.90594875, 'percent_change_30d': 74.59949604, 'percent_change_60d': 60.1742835, 'percent_change_90d': 68.70613357, 'market_cap': 43803353.51406556, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 45480894.39, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
8329,PAID,PAID,paid-network,48,2021-01-26T00:00:00.000Z,"['polkadot', 'launchpad', 'polkastarter', 'exnetwork-capital-portfolio']",594717456.0,428107911.06,590840387.16,False,"{'id': 27716, 'name': 'Base', 'symbol': 'TBA', 'slug': 'base', 'token_address': '0x655a51e6803faf50d4ace80fa501af2f29c856cf'}",756,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.10229484282403392, 'volume_24h': 105004.88736611, 'volume_change_24h': -41.5128, 'percent_change_1h': 2.08322534, 'percent_change_24h': 5.87613094, 'percent_change_7d': 49.31145577, 'percent_change_30d': 69.04658947, 'percent_change_60d': 133.74329176, 'percent_change_90d': 129.45796417, 'market_cap': 43793231.473608196, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 60836528.69, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
33614,Memes AI,MemesAI,memesai,41,2024-10-24T12:02:11.000Z,"['memes', 'ai-memes', 'pump-fun-ecosystem']",999971048.5,999971048.5,999971048.5,False,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': '39qibQxVzemuZTEvjSB7NePhw9WyyHdQCqP8xmBMpump'}",757,999971048.5,43692902.85366976,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.04369416786537072, 'volume_24h': 6241398.34277266, 'volume_change_24h': 0.5802, 'percent_change_1h': -0.64229634, 'percent_change_24h': 2.24973624, 'percent_change_7d': 2.85916076, 'percent_change_30d': 618.47859257, 'percent_change_60d': 105.13067368, 'percent_change_90d': 105.13067368, 'market_cap': 43692902.85366976, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 43692902.85, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
31503,Bitget Wallet Token,BWB,bitget-wallet-token,17,2024-05-29T07:20:08.000Z,"['wallet', 'ethereum-ecosystem', 'governance', 'solana-ecosystem', 'web3', 'base-ecosystem', 'toncoin-ecosystem']",,142920247.0,1000000000.0,False,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': '6FVyLVhQsShWVUsCq2FJRr1MrECGShc3QxBwWtgiVFwK'}",758,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.3044115561013659, 'volume_24h': 4258463.37030502, 'volume_change_24h': 2.2623, 'percent_change_1h': 0.53339433, 'percent_change_24h': 3.86671933, 'percent_change_7d': 8.88801168, 'percent_change_30d': 58.84806013, 'percent_change_60d': 6.4111447, 'percent_change_90d': 7.08473475, 'market_cap': 43506574.78766157, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 304411556.1, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
26032,Moon Tropica,CAH,moon-tropica,6,2023-05-26T12:00:35.000Z,"['gaming', 'ethereum-ecosystem']",3500000.0,2236269.0,3500000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8e0e57dcb1ce8d9091df38ec1bfc3b224529754a'}",759,2446502.172768601,47316088.8682174,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 19.340301183821072, 'volume_24h': 290672.7656117, 'volume_change_24h': -2.3574, 'percent_change_1h': -0.61860117, 'percent_change_24h': 1.13535731, 'percent_change_7d': 60.08256018, 'percent_change_30d': 121.59243891, 'percent_change_60d': 44.90148428, 'percent_change_90d': 127.09440451, 'market_cap': 43250115.98804236, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 67691054.14, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
8120,Whiteheart,WHITE,whiteheart,8,2020-12-28T00:00:00.000Z,"['defi', 'derivatives']",8888.0,8888.0,8888.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5f0e628b693018f639d10e4a4f59bd4d8b2b6b44'}",760,,,4605.84584717,2024-12-04T05:15:00.000Z,"{'USD': {'price': 4842.615648900784, 'volume_24h': 0, 'volume_change_24h': 0, 'percent_change_1h': 0.13230513, 'percent_change_24h': 0.45335778, 'percent_change_7d': 5.21217031, 'percent_change_30d': 25.75594139, 'percent_change_60d': 27.26439177, 'percent_change_90d': 22.06922289, 'market_cap': 43041167.88743017, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 43041167.89, 'tvl': 9344.89979, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
6951,Reef,REEF,reef,230,2020-09-08T00:00:00.000Z,"['hybrid-pow-npos', 'media', 'enterprise-solutions', 'gaming', 'entertainment', 'payments', 'wallet', 'binance-launchpool', 'metaverse', 'web3', 'reef-chain']",,22821409581.0,22821409581.0,False,,761,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.0018774690430590662, 'volume_24h': 24454938.65143895, 'volume_change_24h': 80.5452, 'percent_change_1h': -7.37375817, 'percent_change_24h': -4.38165417, 'percent_change_7d': 36.82066323, 'percent_change_30d': 52.91817011, 'percent_change_60d': -64.44522323, 'percent_change_90d': 88.02276055, 'market_cap': 42846490.00729907, 'market_cap_dominance': 0.0012, 'fully_diluted_market_cap': 42846490.01, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
28412,Multibit,MUBI,multibit,81,2023-11-14T14:18:51.000Z,"['interoperability', 'bitcoin-ecosystem', 'brc-20', 'inscriptions']",1000000000.0,950000000.0,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x38e382f74dfb84608f3c1f10187f6bef5951de93'}",762,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.04481663376101287, 'volume_24h': 18505001.18080263, 'volume_change_24h': 64.0751, 'percent_change_1h': 1.35299925, 'percent_change_24h': 20.48615455, 'percent_change_7d': 74.29246845, 'percent_change_30d': 94.99121338, 'percent_change_60d': 52.41178671, 'percent_change_90d': 106.8226038, 'market_cap': 42575802.07296223, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 44816633.76, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
5552,Hathor,HTR,hathor,15,2020-05-07T00:00:00.000Z,"['mineable', 'pow', 'platform', 'defi', 'smart-contracts', 'exnetwork-capital-portfolio', 'real-world-assets']",,459025585.27,932846864.0,False,,763,,,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.09239892782270444, 'volume_24h': 1301721.38502636, 'volume_change_24h': 14.3027, 'percent_change_1h': 1.97803548, 'percent_change_24h': -0.83580118, 'percent_change_7d': 28.63606654, 'percent_change_30d': 139.9036902, 'percent_change_60d': 161.28960821, 'percent_change_90d': 178.40615661, 'market_cap': 42413471.92213739, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 86194050.06, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
